,airline_name,review_title,review_description,review_date,rating_stars,travel_date,user_location,Seat comfort,Customer service,Cleanliness,Food and Beverage,Legroom,In-flight Entertainment,Value for money,Check-in and boarding
1489,saudia_airlines,Good service in J,"Great flight, excellent food and service. The crew spoke beautiful English, the IFE was reasonable, as naughty bits are always sensored, also a dry airline.","January 19, 2018",5,Date of travel: May 2017,"Melbourne, Australia",0,0,0,0,0,0,0,0
1490,saudia_airlines,My Worst Trip ref # DXBSV69644,"It was a new year. I decide to fly with Saudi arabia airline., when i arrived it came that they lost my bag . I was shocked and i could not believe the fact that happened in the first day of the New year. I made a report at the Airport when i arrived to Dubai. The customer service said that they will contact me when they find my bag. They promised me that everything will be just fine. I was fine with that. I really want to have my bag back safely, it has so many items that means a lot to me, also my clothes and other stuff.  The customer service got back to me within a 1 week telling me that they still looking for my bag. I was really frustrated that it took them so long to tell me they still did not find it. A week after they send me an email asking me to fill out a detailed list of my lost items with the price of each item, and the description of my lost bag. I did what they ask for by sending an email back to them with the itemized list plus a picture of my lost bag . They replied back with an email saying that the Saudi airline is going to give me a refund , which i refuse to take it because is a way too less compare to the real cost of my lost items.I was really disappointed that such a huge company like Saudi airline is not fair with its customer. They really ruined my new year, and they wasted my all vacation time where i should be enjoying it with family and friendsThe big choking surprise is when i received an email from the Saudia Airline stating that my claim has been processed and refunded. I really want to make it clear that Arabia airline and I never made a final agreement . I just want a justification from the Arabia Airline explaining to me why they did this on my behalf , know that i never signed or except any deal from them.Arabia Airline  Please advise and help me ???!!Above is my reference number. Please don't hesitate to contact me for any further information.","January 18, 2018",1,Date of travel: December 2017,,1,1,0,0,1,1,1,0
1491,saudia_airlines,Complete Lack of Interest in Customers,"Imagine your horror when in 2017 you jump on a +7hr flight with 3 kids aged 4, 6 & 7 only to discover there is NO in-flight entertainment!!! And by NO, i mean NONE, ZERO, NADA, ZILCH!!! Unless of course you count the headphones for the scratchy radio stations that don't even play for the most part. There was not even a single crayon on board so that the kids could maybe draw something. No this was not an overnight flight. It was 11am..as in, in the morning. In fact even a pre-flight warning would have been useful, then one could have prepared adequately. But the worst was yet to come. About a couple of hours into the flight the sink in the bathroom was clogged and could no longer be used. Apparently this was a regular occurrence and the flight staff were unfazed by this. I can confirm the same happened on my return flight. Water is not on offer despite the numerous research articles that advocate staying hydrated on a long flight. You have to beg it out of the staff. By the second half of the flight there was no longer any caffeinated fizzy drink on offer as the staff claimed it was finished (in what I am sure is their attempt at preventing a complete toilet disaster midair). My dad was meant to be an assisted passenger. But it seemed assisted with this airline is interpreted as tortured. If it were not for the holy cities of Madinah and Makkah trapped within Saudi Arabia, I doubt there is a South African alive that will choose to use this airline. If like me you had the priviledge of flying on the exceptionally hospitable Saudi Arabian Airlines, Johannesburg to Jeddah via Nairobi back in the 90's, you will know that this complete disregard for customers is a new Saudi trait that is extremely disappointing and an insult to their heritage.","January 17, 2018",1,Date of travel: December 2017,"Pretoria, South Africa",3,1,1,2,3,1,2,3
1492,saudia_airlines,Flights OK - Stop Over in Jeddah is a NIGHTMARE,"Flight from Milan to Jeddah was OK: good space around the seat, clean airplane but NO entertainment system at all (no movies, no music, no video, no games);Then, the long stop-over in Jeddah made this as the WORST trip I've ever had: the airport is very poorly organized and maintained and the waiting area is absolutely too small with no comfort, not even seats enough for all passengers, no wifi, no real assistance (except of a little food and water supply) and even a bad attitude of the local assistants.Then, the flight from Jedda to Manila was good: new airplane, good space, good service, good entertainment system. (just a 3hours delay in leaving Jeddah)","January 16, 2018",2,Date of travel: January 2018,"Cernusco sul Naviglio, Italy",4,1,4,3,4,3,3,4
1493,saudia_airlines,"""My long-time partner in flying""","What can i say? although additional payment is required, its worth it because you will be the first in everything. Comparing to my previous flights, i can say this time, i am more comfortable. I'll take same flight later on.","January 16, 2018",5,Date of travel: December 2017,,5,5,5,5,0,5,5,5
1494,saudia_airlines,Madness,"I’ve took 4planes with Saudia and 2 times didn’t work the entertainment system, Jeddah terminal it’s by far the worst terminal that I’ve ever been , the worst which is difficult, basically because is really small and there is so many flies and if you have to do a layovers it’s going to be a nightmare, there is not seat enough for even 25% of passengers.And then the fly from Jakarta it’s a real adventure travelling with people that have never seen an airplane before it’s a shock . 10 hour in a plane can be so long , I’m sorry for the crew of the plane , but the are not going to see me in that experience anymore, obviously I took it for the good price but I think it wasn’t worthy.The authorities are very bad , I had a bad experience that I don’t want to talk about but as everybody knows the country is very special.","January 16, 2018",1,Date of travel: January 2018,"Las Palmas de Gran Canaria, Spain",4,3,0,0,2,1,2,0
1495,saudia_airlines,"Delays of flight, bad food quality, unclean toilets and cabin, horrible layover at Jeddah airport",The worst quality airline in the world. The cleanliness of the toilet and the cabin is equally abhorrent. Also Jeddah airport is one of the most horrible airports in the world.,"January 16, 2018",1,Date of travel: December 2017,"Amsterdam, The Netherlands",1,1,1,1,1,0,2,4
1496,saudia_airlines,Ummrah via Suadia Airlines,Went for Ummrah with the Family. Never flew Saudia Airlines before. Very clean wide body airplane. plenty of leg room. 1/3 of the plane had pilgrims. Very easy to offer prayer in their prayer area in the rear of the plane. Always know what direction the kaba is! Food was great. Excellent experience.,"January 15, 2018",4,Date of travel: December 2017,,4,4,4,4,4,4,4,4
1497,saudia_airlines,Inflight Entertainment not working throughout 9 hours flight,"If you're flying Saudia to or from Kuala Lumpur, most likely the flight will be fully booked as the flight will be full of people going for small Haj or Haj in Mecca. If you're looking for comfort and space, this flight might not be a good choice. There aren't much legrooms the seats are not spacious.The inflight entertainment was not working throughout my 9 hours flight. I sought for assistance from the cabin crew but they chose to be ignorant about it throughout. Food were acceptable. They only served juice once, and the rest of the flights they only serve plain water were. Toilets were quite dirty.","January 14, 2018",2,Date of travel: December 2017,"Kuala Lumpur, Malaysia",2,3,1,4,2,1,2,3
1498,saudia_airlines,My trip to Cairo,The plane was very nice and modern the service was very good the crew membersgood and helpful the flight in general wasnice,"January 14, 2018",5,Date of travel: December 2017,"Riyadh Province, Saudi Arabia",0,0,0,0,0,0,0,0
1499,saudia_airlines,An acceptable experience ,"I used Saudia to fly from Tunis to Kuala Lumpur in Christmas. Three legs of the four legs of my trip were on time. There was a five hour delay travelling back from KL to Jeddah. Luckily, I didn't miss my flight to Tunis.Service on the plane was acceptable and the food was good.","January 13, 2018",3,Date of travel: December 2017,"Tripoli, Libya",3,4,0,0,3,4,4,0
1500,saudia_airlines,Great and fast flight,I had many annoying and even bad flights with saudia. One time I got sick from their food! But this flight was good! It was comfortable and the service was good. The time passed very fast and the food was even good. ,"January 13, 2018",5,Date of travel: January 2018,"Munich, Germany",5,5,0,0,5,3,5,0
1501,saudia_airlines,Best airline in terms of service and seat space,"I used Saudi airlines for the first time in my life and I really enjoyed the trip ; the cabin crew were very service oriented , the seat space is very comfortable and I noticed that it's bigger than other airlines I used in the past. The baggage allowance was fine and the entire trip was very pleasant. I definitely recommend Saudi Airlines as one of the best airlines in the GCC market and I will use it again. ","January 13, 2018",5,Date of travel: December 2017,,5,5,0,0,5,5,0,0
1502,saudia_airlines,Surprisingly Good,"Flight started on time, and to my surprise there was indian crew serving the flight to JED. It was a great experience, but due to the rush of passengers going for religious visit (UMRA) the flight seemed to be a little choco bloc. But nonetheless there are smart people at the airline check-in counters who look out for people with a good profile, they allot them better seats and I happened to be given 30J if I remember it right, it was a perfect 1st row of the economy section and the one with the best leg room.They are not like other international carriers who will offer you an upgrade to a higher tier i.e. Biz if you seem to be a well dressed classy individual and standing out from the rest. But it is worth a trip or two, plus if you are flying from India or flying into India be rest assured, that you will have indian crew hosting you on the flight and you will have good Indian food.Do not worry if you are a vegetarian as they offer good vegetarian good as well.Arrive on time for the check in at the counters at Mumbai airport, as the crowd is usually alot as this is the last flight out to Saudi and also they operate wide body aircrafts and pilgrims are the ones who flock at these airlines, so you can expect a good amount of people ahead of you.It is a short flight with 5 hours of flight time and you will barely realise the duration getting over once you have a meal sip on some tea and doze off, and in no time its landing at JED airport.One tip, be well behaved with the crew, as the Indian crew operates this sector, brace yourself to be taken to task really well if you land up doing something stupid on the flight.","January 13, 2018",4,Date of travel: November 2017,"Mumbai, India",4,4,3,4,5,4,4,5
1503,saudia_airlines,Flight to Cairo!,"Chose this airline for my trip to Cairo because the ticket price was much cheaper compared to other airlines (e.g. Emirates, Qatar, Etihad). Only remarkable thing I can mention about are the foods, the rests are so-so.","January 12, 2018",4,Date of travel: December 2017,"Dhaka City, Bangladesh",3,3,4,5,3,4,4,3
1504,saudia_airlines,The worst possible travel experience,"Sadly I have to fly SaudiAir once a year as part of my contract.I do admit that once on the aircraft, things are normally ok. It is just the other things involved with Saudi Air such as random flight changes, cancellations, and as for the ground staff.... oh dear.We got stuck in Jeddah airport which itself is a trerrible place to find our flight to Dammam had been delayed. No info given and we ended up informing the ground staff what we were reading on the Saudi Air website.The idiot on the information desk ignored my wifes questions ""because she was a woman"" and eventually we were told ""we have lost your flight"". It took one of our group to go find the manager and complain, upon which they chartered a flight.After 8 hours, a guy came and literally dumped a box of water near us so we could get a drink.Once we eventually got to Dammam only one of our four suitcases arrived, so next day we had to go back to the airport as the Saudi Air staff were not even remotely interested, Anyone who has been to Saudi will not be surprised by such arrogance.There are many regional airlines that come highly recommended, Saudi Air is NOT one of them.","January 12, 2018",1,Date of travel: October 2017,"Al Khobar, Saudi Arabia",4,1,2,3,4,2,1,1
1505,saudia_airlines,Pleasure flight,"Flights with Saidua was pleasure because they have really new planes - Dreamliner. But in planes did not work all tv screens at seats and this was strange because it was most modern plane of the world. It was not for us stressfull problem, the plane was empty and we can have chosen the seats where tv worked properly. It was nice surprise that all flights whit saudi airlines were not crowdy and you can have got good place. Food was good and servis by creew had been perfect.","January 12, 2018",4,Date of travel: December 2017,"Ostrava, Czech Republic",4,5,4,4,4,2,5,5
1506,saudia_airlines,Nice flight,"The flight was a short period of time but it has both Economy and Business class. The legroom is large area, the chairs are comfortable and at ease. The food services was fantastic. (It is hard to forget what they call Cheese Sandwiches.) ","January 10, 2018",5,Date of travel: November 2017,,5,4,0,0,5,3,5,0
1507,saudia_airlines,better timing,"travel back home on saudia flight sv35 on Dec 31,2017 took forever to board left late and arrived 41:00 late no sorry or anything bad PR saudia we know things happen but it is always nice to offer up some explanation. other wise food is ok, entertainment is fair, please try and do better with customer relation, you are suppose to be a leader and the umah is watching.","January 9, 2018",4,Date of travel: December 2017,"Hyattsville, Maryland",4,5,4,4,4,3,4,3
1508,saudia_airlines,saudi air lines need to improve in flights food.used to be very very good we travel since 1988,saudi air lines air fare is high comparing to other air lines because muslims from all over the world they go saudi for umrah & hajj so i think they should look in to it to give little comfortable fares. to take duaa from all hajjis.inshaallah one day allah tabarak wataala may make it possible.wallahu aalam.wassalam,"January 8, 2018",5,Date of travel: November 2017,"Dewsbury, United Kingdom",3,3,5,2,4,5,2,3
1509,saudia_airlines,Convenient fligt,"It was my first time travel with Saudi Arabian Airlines (member of sky team). I traveled to Jeddah with my family for umroh. The price was so worth it since this flight take 10 hours from Jakarta, Indonesia to Jeddah. They served us with good meal in big portion two times. They gave us a blanket and sleeping mask to help us sleep tight. They also gave us earphones so we can enjoy flight entertainment such as watching movie or video, listening to the song, playing games, etc. The flight attendant was very kind and helpful that makes us so comfortable during the flight. With all services they offered, I have no doubt to fly with Saudi Arabian Airlines again.","January 5, 2018",4,Date of travel: December 2017,"Palembang, Indonesia",4,5,4,5,4,4,3,4
1510,saudia_airlines,Good Flight,"The flight was on time, the problem is the sky team lounge, it's location far from the gate, the food isn't good, no restroom in the lounge you have to go to another gate, and the restroom isn't clean there was small cockroach in the toilet. also the lady at the entrance doesn't speak English.For sky team airlines group they should have a better quality lounge with all that a passenger needs.The toilets on this plane are very small and not clean.","January 4, 2018",4,Date of travel: January 2018,"Riyadh, Saudi Arabia",3,5,4,4,3,4,3,5
1511,saudia_airlines,Average,"I suggest that the company starts choosing the right employees who are by nature customer oriented. Or the least they could do is to train their teams. You could hardly find someone who’s smiling or helpful. Duplicate seat occupancy, my seat was given twice. Did they even apologize for the mistake? Of course not. On the positive side, the captain took off and landed the plane on time. Even earlier landing which is appreciated in late flights. I usually use Saudi airlines for the convenience and when offering good deals. ","January 4, 2018",3,Date of travel: January 2018,"Riyadh, Saudi Arabia",5,2,0,0,3,1,3,0
1512,saudia_airlines,Nice As Usual,It was nice as usual and in perfect timing without delay as we member of sky team we have chance to try sky team lounge at terminal one in Dubai airport and extremely amazing place having many dishes hot or sandwiches plus 3 coffee machine so we spent one hour and half and relaxed The plane was clean but small and the staff were good,"January 3, 2018",4,Date of travel: December 2017,"Nejran, Saudi Arabia",4,3,0,0,4,2,4,0
1513,saudia_airlines,Charging Huge Fares Facilities minimised,"I have travelled from Jeddah to Istanbul. The aeroplane was almost empty. We were given two seat on right side ""A"" & ""C"" and two seats in middle seat. I reached Jeddah airport right on time. It was too much crowded and 12 flights check in together so it was impossible to check in through que. After an hour in que we requested the Airlineofficial who helped us to check in through First class counter.The flight was good & smooth except two things which they need to address.1. Toilets were messy and need to be cleaned.2. The airline must spend some of our paid money on their meals. It was simply rubbish and not worth more than 1SAR. The fares these airline charge so heavily and no budget to spend on passengers. Just menting money.","January 3, 2018",3,Date of travel: January 2018,"Karachi, Pakistan",4,2,0,0,4,2,2,0
1514,saudia_airlines,Nothing Special,"There was really nothing special about the flight. It was pretty standard, but the one thing I found kind of amusing was how people can follow some of the movies they show? I understand the movies and TV shows are edited in accordance with the strict Islamic laws of the Kingdom, but literally almost everything is edited our blocked out (bare legs, alcohol, any kind of curse word, etc). It actually makes it kind of difficult to follow the plot in some cases.","January 3, 2018",3,Date of travel: December 2017,"Chicago, Illinois",3,3,3,4,3,1,3,3
1515,saudia_airlines,Pretty good,"I read a lot of comments on Saudia but globally it was a very good experience Few things to know as this company is based in a country applying a pretty strict version of Islam:- no alcohol available on board- women body is blurred when you watch movies on the plane (if they have skirt or a V-neck T-shirt for exemple)- there’s a prayer room at the back of the plane, I recommend to avoid the last 6 to 7 rays to avoid traffic But except that it was a pretty good flight:- very on time- you have more leg room that in any western company- good is actually decent and they have a normal movie selection- you have 2 free checked bags, 3 if you have a status on sky team Overall very good value for money","January 2, 2018",5,Date of travel: January 2018,"New York City, New York",5,4,0,0,5,4,5,0
1516,saudia_airlines,Inflight safety not professional ,"After ten years of International flight experiences with lots of airlines around the world, my experience from Egypt to Jeddah with Saudi Airline really an eye opener. While the flight was going to take off, I saw a baby running out from his seat, the mother put back the baby on the seat and stood up to open the overhead compartment. The cabin crew just turned back to look at her and said nothing.The second eye opener was when the flight had touched down, while the flight was still moving, most of the passengers have stood up and opened their overhead compartments bringing out their luggages. I looked at the cabin crews, they just sit still with their safety belts on and not even say a word to stop them . I wonder do they really care about the safety of the passengers ???","January 1, 2018",4,Date of travel: December 2017,"Seberang Jaya, Malaysia",3,3,0,0,4,3,3,0
1517,saudia_airlines,Too good to be true ,Not worth it! Saudi Air will make you purchase a new ticket. the food is terrible. I purchased a ticket on sale $480 round trip. The airline said i had to change my flight at my expense because the flight had two stops in Saudi Arabia. Airport in Ryd is overcrowded and small. ,"January 1, 2018",1,Date of travel: January 2018,"Cleveland, Ohio",1,1,0,0,1,1,1,0
1518,saudia_airlines,Best International Airline,"Amazing, fabulous services provided to all the passengers. My first and only International travel so far was on Saudia Airlines. Glad to share my happiness to all after traveling with this airline. Complete value for money.","December 31, 2017",5,Date of travel: January 2018,"Bengaluru, India",5,5,0,0,5,5,5,0
1519,saudia_airlines,Trying hard - the inflight team needs to experience other airlines to lift this airline,"Was on a 777 from RUH to LHR overnight. In general the flight was fine - clear aircraft, acceptable checkin, lounge, and boarding experiences.The one thing that stood out though was that the onboard crew could have made it a lot better by quickly circulating about the cabin checking to see whether anyone needed a drink, had requests or needed help with the seat. After about 25 minutes following the seat belt sign going out, I ended up getting up to ask for some water. Should not have been necessary. The crew really needs to spend some time travelling with another airline to see how it is done. They struck me as amateurish.","December 31, 2017",3,Date of travel: November 2017,"Burlington, Canada",5,2,4,3,5,4,3,4
1520,saudia_airlines,Forgettable ,"No difference between this airline with budget airlines. Perhaps if we were to compare with budget airlines in Singapore (in terms of service), budget airlines would be better. Surprise? I was too. No warmth from the staff. They’re just civil. As we were bringing insulin for my dad which needs to be refrigerated, the staff provided us with ice. By the time the plane lands, it melted and the bag was dripping with water. The female staff were not trained to avoid touching male passengers. The facilities were good. Each seat has it’s own screen. Lots of videos and games to occupy the time. There’s also a real time tracking notification on screen. Food was below average. Once, I was not given a bread to spread the butter. The tray was also cramped and slanted on one side so the food kept sliding away. A hint at how the plane was maintained. But the staff kept offering drinks during the flight which was a great thing. Overall, I’d not take this airline in the future unless it was absolutely necessary. ","December 30, 2017",3,Date of travel: December 2018,Singapore,2,2,0,0,2,4,2,0
1521,saudia_airlines,I enjoyed their service,From Jeddah to Dhaka was our destination but was a stopover in Riyadh. Food and other service is good.,"December 29, 2017",5,Date of travel: September 2017,"Dhaka City, Bangladesh",4,5,4,4,4,5,4,4
1522,saudia_airlines,Poor transit location Jeddah,The airplane is very spacious and comfortable. The service was great. The inflight entertainment is good. Food was great too. The is also a special area for doing our prayers. The pilot even announced prayer times when due. Excellent. Unfortunately we had to transit at Jeddah Airport which is the worst I’ve ever experienced. Never ever transit at Jeddah until they had improved the airport transit area. ,"December 28, 2017",4,Date of travel: November 2017,"Singapore, Singapore",5,5,0,0,5,5,5,0
1523,saudia_airlines,Not so bad,Good: I liked that they had a prayer area (with Qibla direction) on the flight. Good price.Bad: Some meal options (popular ones) was out every time before reaching the rear section of the flight. The in-flight entertainment options were very limited. Attendants were not very friendly. Saudi airport (Transit in Jeddah) in general is messy.,"December 27, 2017",3,Date of travel: November 2017,"Cairo, Egypt",3,3,3,3,4,3,4,3
1524,saudia_airlines,Cheap airline,"They are cheap and most of steward/ness are nice people. Flights and separation of seats on economy are standard, not worst than other more expensive airlines. On the bad side the transfer on Jeddah was horrible, worst than crowded cheap bus station in 3rd world country. Machist arabian attitude and the small size make the transfer sth you want to forget as soon as possible.","December 26, 2017",3,Date of travel: December 2017,"Seville, Spain",3,2,0,0,3,2,4,0
1525,saudia_airlines,Poor,"Probably one of the worst airlines I have travelled with. Rude, arrogant staff, the women hostesses need to get off their high horses and learn some etiquettes of customer service. You are there to serve so know your place. The aisle isn’t your personal catwalk !! Food is probably the worst I have ever had the pleasure of tasting. 7pm flight and food was served at 11pm. And don’t expect anything after that, hospitality isn’t an asset for saudia. Saudia Airlines you need to get some training on how it’s done! ","December 25, 2017",1,Date of travel: December 2017,uk,1,1,0,0,1,1,1,0
1526,saudia_airlines,Good Travel via SV,"Its always my choice to fly via Saudia Airlines – as its always a direct flight to Manila.Aside from the movies and entertainment onboard, the FA’s are very accommodating.They have minimal delays in the flight timing and foods are good.Still, SV is always my travel choice.","December 25, 2017",3,Date of travel: December 2017,"Jeddah, Saudi Arabia",3,4,3,3,4,4,4,3
1527,saudia_airlines,Always punctual and high quality service,"I usually fly from Italy to Saudi Arabia by SAUDIA. It never happened to be late, always 10-15 min earlier the ETA. Great attention to the passengers and their needs.","December 25, 2017",5,Date of travel: September 2017,,4,5,4,5,4,5,5,5
1528,saudia_airlines,Very good,Saudi airlines is one of the best airlines. The flight tookoff on time. The breakfast was good. Washroom clean. Overall great experience,"December 23, 2017",5,Date of travel: February 2017,Pune,4,5,5,5,4,5,4,5
1529,saudia_airlines,Unacceptable delay,Travelling from terminal buildings to and from bus more than flight time.For hundreds of passengerthere are only 4 units of toilets in new Riyadh terminal 5 building.,"December 22, 2017",1,Date of travel: December 2017,"Istanbul, Turkiye",0,0,0,0,0,0,0,0
1530,saudia_airlines,A nightmare,"Hi, firstly I would like to express my strong dissatisfaction and disappointment with Saudia’s serviceSTARTING IN MADRID AIRPORT WHERE I HAD TO PAY 135EUROS FOR MY SURFBOARDS THAT didn’t arrive with me at my final destination. Unfortunately it wasn’t well specified in the main luggage page, only if you do a good search on the website. Unlucky I guess.A couple hours later I found out my flight was delayed, with no help or information from the stressed out team members at the airport.As this wasn’t enough when I got to my final destination my luggage and my surfboards were nowhere to be seen. (I wasn’t very surprised to be honest)At the airport I was told that my stuff should be delivered to me in a maximum of 2 days and I was handled 75$ so I could buy some basic stuff as the only thing I had were the cloths I was wearing. 2 days after my arrival I received a call from Saudia saying that the next flight that would bring my luggage would only be in 5 days! That would let me 7 days, a whole week of my holidays with absolutely nothing. Spending 20 euros a day with surfboards rental, when I had to pay 135 to travel with my own.After sending an massive complaint email I received a call from them saying that my luggage would be delivered in the next morning, less the 12 hours. So they were lying to me.There was a paper on my bag saying that my bag was sent to my final destination one day after my flight, but someone crossed with a pen and wrote the date I was informed by the company.So even with all the nightmare that it was flying with Saudia, they still lied to me, trying to leave me a whole week without anything, just to save some pennies.After all I asked a man called Lakmali Ranasinghe for a refund of the extra luggage I had to pay for my surfboards, I was told that the concerned department would call me to assist me with my claim.Surprise! I never got the callAn absolutely disgrace, never flying with Saudia again.Ps. They also manage to break the nose of my surfboard.","December 22, 2017",1,Date of travel: October 2017,"London, United Kingdom",2,1,1,2,1,1,1,1
1531,saudia_airlines,"Their own rules, not those of all the other countries","We will not travel with them again. We do not agree that they are the exception to the whole world. We are used to buying products in the duty free shops of departure whenever we travel (perfumes, chocolates, alcohol ...) which in the airport shops are sealed very carefully in case you are in transit. We were traveling from Europe to Manila with a bit more than an hour's stop in Saudi Arabia. As soon as we got to the transit zone, they separated us, took us to different rooms, we were treated like terrorists for more than an hour, and all because they wanted to remove a bottle of wine that was perfectly sealed and that had as final destination a different country. Therefore Saudia can not transport Westerners and become a hub! Neither when you travel with Emirates nor with Qatar Airways you have these problems, or similar ones. Not only they do not offer a glass of wine to accompany your dinner, but they do not let you transport it even if you bought it in your country's dutyfree shop. Now we know that this company has this problem and we are not interested in these impositions. They can not compete with Emirates or Qatar, where you can travel as you would in any other company in the free world... In addition to that, boarding is a disaster. They changed the departure gate at the last minute without warning, there are not enough seats in the lounge nor space (overcrowding that even becomes dangerous) ...","December 22, 2017",1,Date of travel: November 2017,"Madrid, Spain",4,2,3,1,4,2,4,1
1532,saudia_airlines,Flight attendants disappear. Hours and hours without a snack.,"We were hungry, we are not accustomed to a flight of 10 hours that practically consists only in a light dinner and an omelette for breakfast, because the 8 hours in between you are suppossed to be sleeping... but maybe not. They darken the cabin (dark filters in every window, there is no choice) and the flight personnel takes the chance to disappear because they understand you will be sleeping all the flight. Can't they offer a snack (ice cream, noodle soup, nuts... whatever)? I remember they passed by offering water only once. So if you fly with Saudia and do not sleep for 8 hours in between meals, bring a snack with you. And, of course, no alcohol is allowed in so do not try to take your own beers into the plane, you must know that everybody will be frisked at the boarding gate! (and they will be removed)","December 22, 2017",3,Date of travel: November 2017,"Madrid, Spain",4,2,4,2,4,2,4,1
1533,saudia_airlines,Very Good!,One of the best airlines I’ve tried so far and I’ve tried a lot. Boarding was seamless unlike other airlines. It was a big aircraft .. seats are made of leather and are comfortable. Good entertainment options in both Arabic and English are availble. The service from crew members was really pleasant as they were very friendly. I heard that it might not be the case if you are flying on a small aircraft with saudi or an old aircraft but that is what I have seen and experienced so far and it was a short internal type of flight.,"December 21, 2017",4,Date of travel: December 2017,"Dubai, United Arab Emirates",0,0,0,0,0,0,0,0
1534,saudia_airlines,Direct flight options and newer equipment does the trick,"While Saudia is not known for best inflight service, one can't ignore the direct flight options and newer planes that they have. It is a tough call of sacrificing some pampering that one gets on Garuda and the like (Garuda's flight schedules are not dependable from Jeddah).","December 21, 2017",4,Date of travel: September 2017,"Jeddah, Saudi Arabia",0,0,0,0,0,0,0,0
1535,saudia_airlines,It Depends on the Origin?,"This is my third time travelling with the airline. The last being almost 10 years ago. So, I expected some improvements.I was quite pleased with all the checking in and boarding which were hassle free. The overhead compartments were roomy enough to take up all the passengers' hand luggage and most in our group had the 20 inch luggage.My husband and our 9 year old girl were seated at the front row, which was very convenient for them to move around while our 11 year old girl and I were seated at a row behind them. Entertainment was non-existence so that was quite a setback for my children but what made it worse for me was that the LCD monitor in front of my face was flickering the whole time making sleeping almost impossible that I had to hang my blanket to cover it.There was no reading materials offered and the inflight magazine was 85% in Arabic. Apart from the emergency evacuation literature, there was nothing else to read.Food was reasonably good and served with smiles. My children who are usually picky, finished their food so that was a good sign. The cakes stay fresh even though we only consumed them 3 hours after getting off the plane. They served good quality juice too.The cleanliness of the lavatory was of acceptable standard.The pilot handled it very well when we had to go through quite a bad weather before landing. Taking off and landing were very smooth.I had a good experience with this airline but do read my review for my return journey. I guess it all depends on the origin of your flight. They were all the same compared to our previous experiences.","December 21, 2017",3,Date of travel: November 2017,"Kuala Lumpur, Malaysia",3,3,3,4,3,1,3,4
1536,saudia_airlines,Try It!! Is Great !!,"Let's start saying that I've read many bad review about this airline and about the service!Which are totally wrong because the aircraft was very good, the service on board was excellent and the flight attendant were very polite.The quality of the service and the price are totally resounable! The only negative Side of this Company are the long connectins between one flight to another.But Let me tell you something: I was flight from Milan to Ryadh and from Ryadh to Trivandrum in india and same thing on the way back for only 400E!The only bad thing were the 10 hours of connection flight in Ryadh airport, this airport compared to other bad review that I've read, is a very good airport full of services!In both terminals there are these Welcome lounge where with 30E you can stay 6h and inside is full of brand new couches, super wifi connection, plugs for all nationalities, an all inclusive restaurant and bar so during these 6h you can eat and drink whatever you like.In addition you can have with other 30h one room to sleep for 4h!!!So even if you have to wait all those hours the time will fly because is perfectly organized this Apt! TRY THIS COMPANY! I HIGHLY SUGGEST IT!PS SERVICES PRICE AND BAGGAGE ALLOWENCE ARE JUST PERFECT !","December 19, 2017",5,Date of travel: November 2017,,5,5,5,4,5,3,5,4
1537,saudia_airlines,Surprisingly good experience,"I've never flown business class before, so maybe I'm easily pleased, but I was pleasantly surprised by Saudia. I booked a business class fare from Rome to Jakarta for $770AUD, because it was the same price as economy on other airlines. Then, when I read the reviews, I started to think I'd made a bad decision. Not so.The first leg was on an older airbus. The seat was huge and really comfortable, but didn't recline fully. Staff were friendly. Fresh strawberry juice, hot towel and coffee and dates to start with. Interesting menu, with a selection of Arabian and western choices.Some problems with the entertainment system, but I ended up have a long chat to the lovely young Saudi man next to me, so time flew. I enjoyed getting an inside view of Saudi Arabia.Riyadh airport was also better than expected, and the Saudia lounge was quite impressive. More delicious food. The only problem was that it was very crowded and all the comfortable seats were taken.For smokers, the lounge has its own smoking room, that had a very good filtration system, so not as disgusting as most.On the Riyadh to Jakarta leg, the 777 plane was more modern and had fully flat seats. I slept most of the flight, which was the point, so didn't try the entertainment system. I'd definitely fly Saudia business class again. In fact, it's ruined me for economy class! Just hope I can find such a good deal again.","December 17, 2017",4,Date of travel: December 2017,"Fremantle, Australia",0,0,0,0,0,0,0,0
1538,saudia_airlines,Only Good If You intend To Sleep,"Despite the title, it was not even comfortable to begin with. But yes, I did sleep for at least half of the 8 hour journey.Most of the LCD monitors were not working and there we were staring at the blank screen, with not even a flicker. No books or magazines were in offer (even the in flight magazine were not available at every seat). There were rubbish from previous flights not picked up from the seats' storage pockets. I cannot imagine when was the last time they vacuumed the place. Air sickness bags were not replenished and we had 2 passengers asking for them but the air stewardess were very slow to provide them.The toilets were nit regularly checked and the paper bin was overflowed. Food was terrible (badly served by rude stewardess, dinner rolls were almost stale, cakes were dry, vegetables were overcooked, rice for dinner was over-boiled and for breakfast was dry, no plain water was given with the package and tea was only served much later - one could choke!). Group checking in was chaotic but thank God the immigration process were very efficient.The flight crew could use with more smiles and more proficient English and/or Arabic. We were treated like beggars in that flight and this was not our first experience with Saudia but certainly the worst!","December 11, 2017",2,Date of travel: December 2017,,2,1,2,1,2,1,2,2
